ASV kingdom phylum class order family genus species
ASV_2887 Fungi Basidiomycota Agaricomycetes Agaricales Tricholomataceae Mycena Mycena_leptocephala
ASV_2888 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2889 Fungi NA NA NA NA NA NA
ASV_2890 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2891 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA Herpotrichiellaceae_sp
ASV_2892 Fungi Ascomycota Archaeorhizomycetes Archaeorhizomycetales Archaeorhizomycetaceae Archaeorhizomyces Archaeorhizomyces_sp
ASV_2894 Fungi NA NA NA NA NA NA
ASV_2895 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae Hymenoscyphus Hymenoscyphus_tetracladius
ASV_2896 Fungi Ascomycota Leotiomycetes NA NA NA NA
ASV_2897 Fungi Basidiomycota Agaricomycetes Atheliales Atheliaceae Tylospora Tylospora_asterophora
ASV_2898 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae NA Glomeraceae_sp
ASV_2901 Fungi Ascomycota NA NA NA NA NA
ASV_2902 Fungi Basidiomycota Agaricomycetes Sebacinales NA NA Sebacinales_sp
ASV_2903 Fungi NA NA NA NA NA Fungi_sp
ASV_2904 Fungi NA NA NA NA NA NA
ASV_2905 Fungi Glomeromycota NA NA NA NA Glomeromycota_sp
ASV_2907 Fungi Ascomycota Eurotiomycetes Chaetothyriales NA NA Chaetothyriales_sp
ASV_2910 Fungi NA NA NA NA NA Fungi_sp
ASV_2911 Fungi Ascomycota NA NA NA NA NA
ASV_2912 Fungi Ascomycota Leotiomycetes Helotiales Helotiales_fam_Incertae_sedis NA NA
ASV_2915 Fungi Basidiomycota Agaricomycetes Agaricales Psathyrellaceae Coprinopsis Coprinopsis_stercorea
ASV_2916 Fungi Ascomycota Leotiomycetes Helotiales Helotiales_fam_Incertae_sedis Leohumicola NA
ASV_2917 Fungi NA NA NA NA NA NA
ASV_2918 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_2920 Fungi Basidiomycota Tremellomycetes Filobasidiales Piskurozymaceae Solicoccozyma Solicoccozyma_terricola
ASV_2923 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_2924 Fungi Basidiomycota Agaricomycetes Sebacinales Sebacinaceae NA Sebacinaceae_sp
ASV_2925 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae NA NA
ASV_2926 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella Mortierella_cystojenkinii
ASV_2928 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA NA
ASV_2929 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae NA NA
ASV_2930 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2931 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_2933 Fungi Ascomycota Archaeorhizomycetes Archaeorhizomycetales Archaeorhizomycetaceae Archaeorhizomyces Archaeorhizomyces_sp
ASV_2937 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA NA
ASV_2938 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2939 Fungi Ascomycota NA NA NA NA NA
ASV_2940 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_2941 Fungi Ascomycota NA NA NA NA Ascomycota_sp
ASV_2942 Fungi NA NA NA NA NA NA
ASV_2944 Fungi Basidiomycota Agaricomycetes Sebacinales Sebacinaceae Sebacina Sebacina_sp
ASV_2945 Fungi Basidiomycota Agaricomycetes Trechisporales NA NA Trechisporales_sp
ASV_2946 Fungi Ascomycota Pezizomycetes Pezizales Pezizaceae Peziza Peziza_sp
ASV_2947 Fungi Ascomycota Sordariomycetes Hypocreales Bionectriaceae NA Bionectriaceae_sp
ASV_2948 Fungi Ascomycota Sordariomycetes Hypocreales NA NA Hypocreales_sp
ASV_2949 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum Lachnum_carneolum
ASV_2950 Fungi Ascomycota NA NA NA NA NA
ASV_2951 Fungi Basidiomycota Agaricomycetes Agaricales Hygrophoraceae Hygrocybe Hygrocybe_cantharellus
ASV_2952 Fungi Ascomycota Dothideomycetes Pleosporales Melanommataceae NA NA
ASV_2955 Fungi NA NA NA NA NA NA
ASV_2956 Fungi Ascomycota Sordariomycetes Hypocreales Cordycipitaceae Beauveria NA
ASV_2957 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2958 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2959 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae NA Glomeraceae_sp
ASV_2960 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Cladophialophora Cladophialophora_minutissima
ASV_2961 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Rhizophagus Rhizophagus_sp
ASV_2962 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2964 Fungi Ascomycota Sordariomycetes NA NA NA NA
ASV_2965 Fungi Basidiomycota Agaricomycetes Boletales Boletaceae Leccinum Leccinum_scabrum
ASV_2967 Fungi Ascomycota Dothideomycetes Pleosporales Sporormiaceae Preussia NA
ASV_2972 Fungi Ascomycota Archaeorhizomycetes Archaeorhizomycetales Archaeorhizomycetaceae Archaeorhizomyces Archaeorhizomyces_sp
ASV_2973 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2974 Fungi Ascomycota Dothideomycetes Dothideales Dothioraceae Hormonema Hormonema_viticola
ASV_2975 Fungi Basidiomycota Tremellomycetes Filobasidiales Piskurozymaceae Solicoccozyma Solicoccozyma_terricola
ASV_2976 Fungi Basidiomycota Agaricomycetes Agaricales Tricholomataceae Mycena Mycena_sp
ASV_2977 Fungi Ascomycota Dothideomycetes Pleosporales NA NA Pleosporales_sp
ASV_2978 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae NA Glomeraceae_sp
ASV_2980 Fungi Ascomycota Leotiomycetes Helotiales Dermateaceae Trimmatostroma Trimmatostroma_salicis
ASV_2981 Fungi NA NA NA NA NA Fungi_sp
ASV_2982 Fungi Mucoromycota Mucoromycetes Mucorales Mucoraceae Mucor Mucor_hiemalis
ASV_2983 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_2984 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella Mortierella_macrocystis
ASV_2985 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2986 Fungi Basidiomycota Agaricomycetes Agaricales Strophariaceae Galerina Galerina_marginata
ASV_2988 Fungi Basidiomycota Agaricomycetes Polyporales NA NA Polyporales_sp
ASV_2989 Fungi Ascomycota Sordariomycetes Hypocreales NA NA Hypocreales_sp
ASV_2990 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2992 Fungi Ascomycota NA NA NA NA NA
ASV_2994 Fungi Ascomycota Leotiomycetes NA NA NA NA
ASV_2995 Fungi NA NA NA NA NA NA
ASV_2996 Fungi Ascomycota Leotiomycetes NA NA NA Leotiomycetes_sp
ASV_2997 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2998 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2999 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_3000 Fungi Basidiomycota Agaricomycetes Agaricales Tricholomataceae Mycena NA
ASV_3001 Fungi Basidiomycota Tremellomycetes NA NA NA NA
ASV_3002 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae NA Glomeraceae_sp
ASV_3003 Fungi Ascomycota Leotiomycetes Helotiales Myxotrichaceae Oidiodendron NA
ASV_3004 Fungi Basidiomycota Agaricomycetes Agaricales Clavariaceae NA Clavariaceae_sp
ASV_3005 Fungi Basidiomycota Agaricomycetes Agaricales Clavariaceae Clavaria Clavaria_sp
ASV_3006 Fungi Basidiomycota Agaricomycetes Agaricales Clavariaceae Clavulinopsis Clavulinopsis_helvola
ASV_3009 Fungi Glomeromycota Glomeromycetes Glomerales Claroideoglomeraceae Claroideoglomus NA
ASV_3011 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_3012 Fungi Ascomycota Leotiomycetes Helotiales Myxotrichaceae Oidiodendron Oidiodendron_truncatum
ASV_3013 Fungi Ascomycota Dothideomycetes Capnodiales Extremaceae NA NA
ASV_3014 Fungi Ascomycota Dothideomycetes NA NA NA NA
ASV_3015 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Cladophialophora Cladophialophora_sp
ASV_3016 Fungi NA NA NA NA NA NA
ASV_3019 Fungi Basidiomycota Agaricomycetes Cantharellales Ceratobasidiaceae NA Ceratobasidiaceae_sp
ASV_3021 Fungi Basidiomycota Agaricomycetes Agaricales Inocybaceae Inocybe Inocybe_sp
ASV_3022 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Catenulifera Catenulifera_sp
ASV_3023 Fungi NA NA NA NA NA NA
ASV_3024 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae NA Glomeraceae_sp
ASV_3025 Fungi Basidiomycota Agaricomycetes NA NA NA Agaricomycetes_sp
ASV_3026 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_3027 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_3028 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA Herpotrichiellaceae_sp
ASV_3029 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_3030 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_3031 Fungi Basidiomycota Agaricomycetes Thelephorales Thelephoraceae Tomentella Tomentella_sp
ASV_3032 Fungi Ascomycota Leotiomycetes NA NA NA NA
ASV_3033 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_3034 Fungi Ascomycota NA NA NA NA NA
ASV_3035 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_3037 Fungi Basidiomycota Agaricomycetes Agaricales Strophariaceae Galerina Galerina_vittiformis
ASV_3039 Fungi Basidiomycota Agaricomycetes Geastrales Sphaerobolaceae Sphaerobolus Sphaerobolus_ingoldii
ASV_3040 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Cladophialophora NA
ASV_3042 Fungi Basidiomycota Agaricomycetes Agaricales Tricholomataceae Mycena Mycena_rebaudengoi
ASV_3043 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae Fontanospora Fontanospora_sp
ASV_3044 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_3045 Fungi NA NA NA NA NA NA
ASV_3046 Fungi Ascomycota Geoglossomycetes Geoglossales Geoglossaceae Hemileucoglossum Hemileucoglossum_sp
ASV_3049 Fungi Ascomycota Pezizomycetes Pezizales Pezizaceae Peziza Peziza_sp
ASV_3051 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae NA NA
ASV_3052 Fungi Basidiomycota Agaricomycetes Cantharellales Cantharellales_fam_Incertae_sedis Sistotrema Sistotrema_oblongisporum
ASV_3053 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae NA NA
ASV_3054 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_3055 Fungi Basidiomycota Agaricomycetes Thelephorales Thelephoraceae Tomentella Tomentella_sp
ASV_3056 Fungi Basidiomycota Agaricomycetes Thelephorales Thelephoraceae NA NA
ASV_3057 Fungi Ascomycota NA NA NA NA NA
ASV_3058 Fungi Glomeromycota NA NA NA NA Glomeromycota_sp
ASV_3059 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_3060 Fungi Ascomycota Sordariomycetes Sordariales Cephalothecaceae Cephalotheca Cephalotheca_sp
ASV_3061 Fungi Ascomycota Leotiomycetes Helotiales Leotiaceae Alatospora NA
ASV_3062 Fungi Ascomycota Leotiomycetes Phacidiales Phacidiaceae Gremmenia Gremmenia_infestans
ASV_3063 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Albotricha Albotricha_sp
ASV_3064 Fungi Ascomycota Sordariomycetes Hypocreales Nectriaceae Fusicolla Fusicolla_aquaeductuum
ASV_3065 Fungi NA NA NA NA NA Fungi_sp
ASV_3066 Fungi Basidiomycota Agaricomycetes Cantharellales Ceratobasidiaceae NA Ceratobasidiaceae_sp
ASV_3067 Fungi Ascomycota Sordariomycetes Diaporthales Diaporthaceae Diaporthe Diaporthe_columnaris
ASV_3068 Fungi Ascomycota NA NA NA NA NA
ASV_3072 Fungi NA NA NA NA NA NA
ASV_3074 Fungi NA NA NA NA NA NA
ASV_3075 Fungi Basidiomycota Agaricomycetes Agaricales Stephanosporaceae NA NA
ASV_3076 Fungi Basidiomycota Agaricomycetes Sebacinales NA NA NA
ASV_3077 Fungi Basidiomycota Agaricomycetes Agaricales Strophariaceae Galerina Galerina_marginata
ASV_3078 Fungi Ascomycota Sordariomycetes NA NA NA NA
ASV_3079 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae Apodus Apodus_deciduus
ASV_3080 Fungi Ascomycota Dothideomycetes Pleosporales Pleosporaceae Curvularia NA
ASV_3081 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_3082 Fungi NA NA NA NA NA NA
ASV_3083 Fungi NA NA NA NA NA NA
ASV_3085 Fungi Basidiomycota Agaricomycetes Agaricales Clavariaceae NA NA
ASV_3086 Fungi Ascomycota NA NA NA NA NA
ASV_3088 Fungi Chytridiomycota Rhizophlyctidomycetes Rhizophlyctidales Rhizophlyctidaceae Rhizophlyctis Rhizophlyctis_rosea
ASV_3089 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_3090 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA NA
ASV_3091 Fungi Basidiomycota Agaricomycetes Atheliales Atheliaceae Amphinema Amphinema_byssoides
ASV_3093 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_3094 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_3095 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum Lachnum_sp
ASV_3096 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae NA NA
ASV_3097 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_3098 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA NA
ASV_3099 Fungi Ascomycota NA NA NA NA NA
ASV_3100 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae NA NA
ASV_3101 Fungi Ascomycota Leotiomycetes Helotiales Leotiaceae Alatospora NA
ASV_3102 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae NA NA
ASV_3103 Fungi NA NA NA NA NA NA
ASV_3104 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA Herpotrichiellaceae_sp
ASV_3105 Fungi Ascomycota NA NA NA NA NA
ASV_3106 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_3107 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Exophiala NA
ASV_3109 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_3113 Fungi Basidiomycota Agaricomycetes Trechisporales NA NA Trechisporales_sp
ASV_3114 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella Mortierella_globulifera
ASV_3117 Fungi NA NA NA NA NA NA
ASV_3118 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae NA Glomeraceae_sp
ASV_3120 Fungi Basidiomycota Agaricomycetes Polyporales Hyphodermataceae Hyphoderma Hyphoderma_orphanellum
ASV_3121 Fungi Basidiomycota Agaricomycetes Atheliales Atheliaceae Piloderma Piloderma_sp
ASV_3123 Fungi Ascomycota Pezizomycetes Pezizales Pyronemataceae NA NA
ASV_3125 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_3127 Fungi Ascomycota NA NA NA NA NA
ASV_3128 Fungi Basidiomycota Tremellomycetes Filobasidiales Piskurozymaceae Solicoccozyma NA
ASV_3129 Fungi Basidiomycota Agaricomycetes Agaricales NA NA Agaricales_sp
ASV_3131 Fungi Ascomycota Pezizomycetes Pezizales Helvellaceae NA Helvellaceae_sp
ASV_3132 Fungi Ascomycota NA NA NA NA NA
ASV_3133 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_3134 Fungi Ascomycota NA NA NA NA Ascomycota_sp
ASV_3135 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_3136 Fungi Ascomycota NA NA NA NA NA
ASV_3137 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_3138 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_3139 Fungi Basidiomycota Agaricomycetes Agaricales Clavariaceae NA NA
ASV_3142 Fungi NA NA NA NA NA NA
ASV_3143 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae NA NA
ASV_3147 Fungi Ascomycota Dothideomycetes Pleosporales NA NA NA
ASV_3148 Fungi Ascomycota Dothideomycetes Pleosporales Melanommataceae NA NA
ASV_3149 Fungi Ascomycota NA NA NA NA NA
ASV_3152 Fungi Ascomycota Dothideomycetes Pleosporales NA NA NA
ASV_3153 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_3154 Fungi Basidiomycota Agaricomycetes Thelephorales Thelephoraceae Tomentella NA
ASV_3157 Fungi Ascomycota Orbiliomycetes Orbiliales NA NA Orbiliales_sp
ASV_3158 Fungi Ascomycota NA NA NA NA NA
ASV_3159 Fungi Basidiomycota NA NA NA NA NA
ASV_3160 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae NA NA
ASV_3161 Fungi NA NA NA NA NA NA
ASV_3162 Fungi Ascomycota Sordariomycetes Sordariales NA NA Sordariales_sp
ASV_3163 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_3164 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae NA Glomeraceae_sp
ASV_3166 Fungi Ascomycota Sordariomycetes Hypocreales NA NA Hypocreales_sp
ASV_3167 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Cladophialophora Cladophialophora_minutissima
ASV_3169 Fungi Ascomycota NA NA NA NA Ascomycota_sp
ASV_3170 Fungi Ascomycota Leotiomycetes Helotiales Dermateaceae Cryptosporiopsis Cryptosporiopsis_sp
ASV_3171 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_3172 Fungi Ascomycota Eurotiomycetes Chaetothyriales NA NA NA
ASV_3173 Fungi NA NA NA NA NA NA
ASV_3174 Fungi Basidiomycota Agaricomycetes Trechisporales NA NA Trechisporales_sp
ASV_3175 Fungi Basidiomycota Agaricomycetes Agaricales Clavariaceae Clavaria Clavaria_sp
ASV_3177 Fungi Basidiomycota Agaricomycetes Agaricales Psathyrellaceae Psathyrella NA
ASV_3178 Fungi Ascomycota Dothideomycetes NA NA NA Dothideomycetes_sp
ASV_3179 Fungi Ascomycota NA NA NA NA NA
ASV_3180 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_3181 Fungi Basidiomycota Agaricomycetes Agaricales Tricholomataceae Mycena Mycena_rebaudengoi
ASV_3183 Fungi Ascomycota NA NA NA NA NA
ASV_3184 Fungi Ascomycota Sordariomycetes NA NA NA Sordariomycetes_sp
ASV_3186 Fungi Ascomycota Archaeorhizomycetes Archaeorhizomycetales Archaeorhizomycetaceae Archaeorhizomyces Archaeorhizomyces_sp
ASV_3190 Fungi Ascomycota NA NA NA NA NA
ASV_3191 Fungi Ascomycota NA NA NA NA NA
ASV_3194 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_3195 Fungi Ascomycota NA NA NA NA NA
ASV_3196 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae Glarea Glarea_sp
ASV_3197 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_3198 Fungi Ascomycota NA NA NA NA NA
ASV_3199 Fungi NA NA NA NA NA NA
ASV_3200 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA NA
ASV_3201 Fungi Ascomycota Dothideomycetes Capnodiales Extremaceae NA Extremaceae_sp
ASV_3203 Fungi Chytridiomycota Rhizophlyctidomycetes Rhizophlyctidales Rhizophlyctidaceae Rhizophlyctis Rhizophlyctis_rosea
ASV_3204 Fungi Basidiomycota Agaricomycetes Cantharellales Tulasnellaceae NA Tulasnellaceae_sp
ASV_3209 Fungi Basidiomycota Agaricomycetes Auriculariales NA NA NA
ASV_3210 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_3213 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_3215 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae NA Glomeraceae_sp
ASV_3216 Fungi Ascomycota Leotiomycetes NA NA NA NA
ASV_3217 Fungi Ascomycota Sordariomycetes Hypocreales Clavicipitaceae Metarhizium Metarhizium_carneum
ASV_3218 Fungi Basidiomycota Agaricomycetes Agaricales Tricholomataceae Mycena NA
ASV_3219 Fungi Ascomycota Sordariomycetes NA NA NA Sordariomycetes_sp
ASV_3220 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_3221 Fungi Ascomycota Eurotiomycetes Chaetothyriales NA NA NA
ASV_3225 Fungi Basidiomycota Tremellomycetes Trichosporonales Trichosporonaceae Apiotrichum NA
ASV_3226 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_3227 Fungi Basidiomycota Agaricomycetes Agaricales NA NA Agaricales_sp
ASV_3228 Fungi Basidiomycota Agaricomycetes Cantharellales Ceratobasidiaceae NA NA
ASV_3229 Fungi Basidiomycota Agaricomycetes Agaricales Tricholomataceae Hydropus Hydropus_moserianus
ASV_3230 Fungi Glomeromycota NA NA NA NA Glomeromycota_sp
ASV_3233 Fungi NA NA NA NA NA NA
ASV_3234 Fungi Basidiomycota Agaricomycetes Agaricales Clavariaceae NA NA
ASV_3236 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella NA
ASV_3237 Fungi Basidiomycota Agaricomycetes Agaricales Strophariaceae Galerina Galerina_minima
ASV_3238 Fungi Ascomycota Leotiomycetes NA NA NA NA
ASV_3239 Fungi Basidiomycota Agaricomycetes Agaricales Clavariaceae Ramariopsis Ramariopsis_crocea
ASV_3240 Fungi Ascomycota Sordariomycetes Sordariales NA NA NA
ASV_3242 Fungi Ascomycota NA NA NA NA NA
ASV_3243 Fungi Ascomycota Leotiomycetes Helotiales Helotiales_fam_Incertae_sedis NA NA
ASV_3244 Fungi Basidiomycota Agaricomycetes Agaricales Tricholomataceae Cellypha Cellypha_goldbachii
ASV_3245 Fungi Basidiomycota Agaricomycetes NA NA NA NA
ASV_3246 Fungi Basidiomycota Microbotryomycetes Sporidiobolales NA NA Sporidiobolales_sp
ASV_3247 Fungi Ascomycota Leotiomycetes NA NA NA NA
ASV_3248 Fungi Ascomycota Dothideomycetes Venturiales Venturiaceae NA NA
ASV_3251 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella Mortierella_globulifera
ASV_3253 Fungi Basidiomycota Agaricomycetes Agaricales Inocybaceae Inocybe Inocybe_cincinnata
ASV_3254 Fungi Basidiomycota Agaricomycetes Cantharellales Tulasnellaceae NA NA
ASV_3255 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae NA Lasiosphaeriaceae_sp
ASV_3257 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA Herpotrichiellaceae_sp
ASV_3258 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae NA Helotiaceae_sp
ASV_3259 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae NA NA
ASV_3260 Fungi Ascomycota Dothideomycetes Pleosporales Cucurbitariaceae Pyrenochaetopsis Pyrenochaetopsis_leptospora
ASV_3261 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae NA NA
ASV_3262 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_3263 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Cistella Cistella_sp
ASV_3264 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum Lachnum_sp
ASV_3266 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_3267 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA NA
ASV_3268 Fungi Ascomycota Leotiomycetes Phacidiales Phacidiaceae Gremmenia Gremmenia_infestans
ASV_3269 Fungi Basidiomycota Agaricomycetes Agaricales Tricholomataceae Mycena NA
